,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd
405,USGS,12413125,"CANYON CREEK AB MOUTH AT WALLACE, ID",ST,47.4725,-115.9147222,S,NAD83,,,,17010302
406,USGS,12413130,"NINEMILE CREEK AB MOUTH AT WALLACE, ID",ST,47.4749,-115.9227,1,NAD83,,,,17010302
407,USGS,12413131,SF COEUR D ALENE R ABV PLACER CR AT WALLACE ID,ST,47.47518056,-115.92844440000002,5,NAD83, 2720, 20,NAVD88,17010302
408,USGS,12413140,PLACER CREEK AT WALLACE ID,ST,47.46298287,-115.93710530000001,S,NAD83, 2840.,20.,NGVD29,17010302
409,USGS,12413150,SF COEUR D ALENE RIVER AT SILVERTON ID,ST,47.491594299999996,-115.9551618,S,NAD83, 2617.10, .1,NGVD29,17010302
410,USGS,12413210,SF COEUR D ALENE AT ELIZABETH PARK NR KELLOGG ID,ST,47.53138889,-116.0925,S,NAD83, 2300.,20.,NGVD29,17010302
411,USGS,12413355,SF COEUR D ALENE RIVER ABV PINE CR NR PINEHURST ID,ST,47.548333299999996,-116.2197222,S,NAD83, 2100, 10,NAVD88,17010302
412,USGS,12413360,EF PINE CREEK ABV GILBERT CR NEAR PINEHURST ID,ST,47.44027778,-116.17527779999999,S,NAD83, 1960,  1,NGVD29,17010302
413,USGS,12413370,EF PINE CREEK ABV NABOB CR NEAR PINEHURST ID,ST,47.47666667,-116.22166670000001,S,NAD83, 2490,  1,NGVD29,17010302
414,USGS,12413445,PINE CREEK BELOW AMY GULCH NEAR PINEHURST ID,ST,47.5081222,-116.2418,1,NAD83, 2300.,20.,NGVD29,17010302
415,USGS,12413470,SF COEUR D ALENE RIVER NR PINEHURST ID,ST,47.5519444,-116.2363889,F,NAD83, 2190,  1,NGVD29,17010302
416,USGS,12413500,COEUR D ALENE RIVER NR CATALDO ID,ST,47.5547,-116.3231,1,NAD83, 2100.,  1,NGVD29,17010303
417,USGS,12413860,COEUR D ALENE RIVER NR HARRISON ID,ST,47.4786111,-116.73305559999999,S,NAD83, 2100.00,  5,NGVD29,17010303
418,USGS,12413875,"ST JOE RIVER AT RED IVES RANGER STATION, ID",ST,47.05638889,-115.35333329999999,S,NAD83, 3710, 10,NGVD29,17010304
419,USGS,12414200,MARBLE CREEK NR CALDER ID,ST,47.22714199,-116.02099040000002,F,NAD83,,,,17010304
420,USGS,12414500,"ST JOE RIVER AT CALDER, ID",ST,47.27444439999999,-116.1888889,S,NAD83, 2171.76,  1,NGVD29,17010304
421,USGS,12414900,"ST MARIES RIVER NR SANTA, ID",ST,47.1761111,-116.49333329999999,S,NAD83, 2574.56,.01,NGVD29,17010304
422,USGS,12415135,ST JOE RIVER AT RAMSDELL NR ST MARIES ID,ST,47.3522222,-116.67555559999998,S,NAD83, 2100.00, 10,NAVD88,17010304
423,USGS,12415140,"ST JOE RIVER NEAR CHATCOLET, ID",ST,47.3612972,-116.69156389999999,1,NAD83,,,,17010304
424,USGS,12415250,PLUMMER CREEK NR PLUMMER ID,ST,47.359444399999994,-116.78694440000001,S,NAD83, 2118.12,.01,NGVD29,17010304
425,USGS,12415285,FIGHTING CREEK NEAR ROCKFORD BAY ID,ST,47.51351489,-116.90963,S,NAD83, 2150, 10,NGVD29,17010303
426,USGS,12415290,CARLIN CREEK NEAR HARRISON ID,ST,47.53407308,-116.75407040000002,S,NAD83, 2160, 10,NGVD29,17010303
427,USGS,12415350,WOLF LODGE CREEK NR COEUR D ALENE ID,ST,47.6408333,-116.6172222,S,NAD83, 2150, 10,NGVD29,17010303
428,USGS,12416000,HAYDEN CREEK BL NORTH FORK NR HAYDEN LAKE ID,ST,47.8225,-116.65472220000001,S,NAD83, 2370.,20.,NGVD29,17010305
429,USGS,12417650,SPOKANE RIVER BLW BLACKWELL NR COEUR D ALENE ID,ST,47.6947222,-116.81527779999999,5,NAD83, 2129,4.3,NAVD88,17010305
430,USGS,12419000,SPOKANE RIVER NR POST FALLS ID,ST,47.70305556,-116.9777778,F,NAD83, 2050.,20.,NGVD29,17010305
431,USGS,12419500,"SPOKANE RIVER AB LIBERTY BR NR OTIS ORCHARD, WA",ST,47.6821213,-117.08575649999999,S,NAD83, 2000, 10,NGVD29,17010305
432,USGS,12420500,"SPOKANE RIVER AT GREENACRES, WA",ST,47.6773972,-117.15214840000002,S,NAD83, 1980, 20,NGVD29,17010305
433,USGS,12422000,"SPOKANE RIVER BELOW GREEN ST AT SPOKANE, WA",ST,47.67905905,-117.3646571,S,NAD83,,,,17010305
434,USGS,12422500,"SPOKANE RIVER AT SPOKANE, WA",ST,47.659335399999996,-117.44910290000001,S,NAD83, 1697,  1,NGVD29,17010305
435,USGS,12422950,HANGMAN CREEK NR TENSED ID,ST,47.18989805,-117.017951,F,NAD83,,,,17010306
436,USGS,12422990,"HANGMAN CREEK AT STATE LINE ROAD NEAR TEKOA, WA",ST,47.202675799999994,-117.0407304,S,NAD83, 2500, 20,NGVD29,17010306
437,USGS,12424000,"HANGMAN CREEK AT SPOKANE, WA",ST,47.652668799999994,-117.44965800000001,S,NAD83, 1717.42, 10,NGVD29,17010306
438,USGS,12426000,"SPOKANE RIVER BELOW NINE MILE DAM AT SPOKANE, WA",ST,47.78044505,-117.54550159999998,S,NAD83, 1550, 20,NGVD29,17010307
439,USGS,12427000,"LITTLE SPOKANE RIVER AT ELK, WA",ST,48.022119599999996,-117.2729919,S,NAD83, 1840, 20,NGVD29,17010308
440,USGS,12431000,"LITTLE SPOKANE RIVER AT DARTFORD, WA",ST,47.78461388,-117.4043856,S,NAD83, 1585.62, 10,NGVD29,17010308
441,USGS,12431500,"LITTLE SPOKANE RIVER NEAR DARTFORD, WA",ST,47.78100099,-117.4963338,S,NAD83, 1550, 10,NGVD29,17010308
442,USGS,12433200,"CHAMOKANE CREEK BELOW FALLS NEAR LONG LAKE, WA",ST,47.8632201,-117.858294,S,NAD83, 1420, 10,NGVD29,17010307
443,USGS,12433542,"BLUE CR AB MIDNITE MINE DRAINAGE NR WELLPINIT, WA",ST,47.9243282,-118.0894203,S,NAD83, 2070, 10,NGVD29,17010307
444,USGS,12433556,"MIDNITE MINE DRAINAGE NEAR WELLPINIT, WA",ST,47.9240504,-118.08997590000001,S,NAD83, 2070, 20,NGVD29,17010307
445,USGS,12433561,"BLUE CREEK NEAR MOUTH NEAR WELLPINIT, WA",ST,47.896827200000004,-118.13581119999999,S,NAD83,,,,17010307
446,USGS,12433890,"SANPOIL RIVER AB 13 MILE CREEK NEAR REPUBLIC, WA",ST,48.47738367,-118.73002549999998,S,NAD83, 2000, 10,NGVD29,17020004
447,USGS,12434110,"WEST FORK SANPOIL RIVER NEAR REPUBLIC, WA",ST,48.4587718,-118.7516928,S,NAD83, 1930, 10,NGVD29,17020004
448,USGS,12434590,"SANPOIL RIVER ABOVE JACK CREEK AT KELLER, WA",ST,48.08432459,-118.6914018,S,NAD83, 1400, 20,NGVD29,17020004
449,USGS,12438900,"NINEMILE CREEK NEAR OROVILLE, WA",ST,48.9698886,-119.40561880000001,5,NAD83, 1070, 10,NGVD29,17020006
450,USGS,12438905,"NINEMILE CREEK AT EASTLAKE RD NEAR OROVILLE, WA",ST,48.970369399999996,-119.41851940000001,S,NAD83, 972,4.3,NAVD88,17020006
451,USGS,12439300,"TONASKET CREEK AT OROVILLE, WA",ST,48.94294189,-119.4136748,S,NAD83, 975.00, 40,NGVD29,17020006
452,USGS,12439500,"OKANOGAN RIVER AT OROVILLE, WA",ST,48.9307184,-119.4203419,S,NAD83, 900.00, 10,NGVD29,17020006
453,USGS,12442500,"SIMILKAMEEN RIVER NEAR NIGHTHAWK, WA",ST,48.98460109,-119.6184098,S,NAD83, 1137.70, 10,NGVD29,17020007
454,USGS,12444290,"ANTOINE CREEK AT US HWY 97 NEAR ELLISFORDE, WA",ST,48.7593207,-119.40922739999999,S,NAD83, 920, 40,NGVD29,17020006
455,USGS,12444550,"BONAPARTE CREEK AT TONASKET, WA",ST,48.70126396,-119.4428372,S,NAD83, 920, 40,NGVD29,17020006
456,USGS,12445000,"OKANOGAN RIVER NEAR TONASKET, WA",ST,48.632375,-119.4617229,S,NAD83, 860.78, 10,NGVD29,17020006
457,USGS,12445500,"JOHNSON CREEK NEAR RIVERSIDE, WA",ST,48.49709709,-119.5261623,S,NAD83, 1342,4.3,NAVD88,17020006
458,USGS,12445900,"OMAK CREEK NEAR OMAK, WA",ST,48.36709697,-119.4450465,S,NAD83,,,,17020006
459,USGS,12446150,"NORTH FORK SALMON CREEK NEAR CONCONULLY, WA",ST,48.596259499999995,-119.7739588,S,NAD83, 2867,4.3,NAVD88,17020006
460,USGS,12446400,"WEST FORK SALMON CREEK NEAR CONCONULLY, WA",ST,48.5409819,-119.76423390000002,S,NAD83, 2287,4.3,NAVD88,17020006
461,USGS,12446995,"SALMON CREEK ABOVE DIVERSION NEAR OKANOGAN, WA",ST,48.40515066,-119.62172290000001,S,NAD83, 1398,4.3,NAVD88,17020006
462,USGS,12447200,"OKANOGAN RIVER AT MALOTT, WA",ST,48.2812606,-119.7045047,S,NAD83, 783.55, 10,NGVD29,17020006
463,USGS,12447285,"LOUP LOUP CREEK AT MALOTT, WA",ST,48.283205,-119.70839380000001,S,NAD83, 818,4.3,NAVD88,17020006
464,USGS,12447370,"LOST RIVER NEAR MAZAMA, WA",ST,48.65513985,-120.5062119,S,NAD83, 2370,  1,NGVD29,17020008
465,USGS,12447382,"EARLY WINTERS CREEK NEAR MAZAMA, WA",ST,48.5984748,-120.4431528,S,NAD83, 2180, 10,NGVD29,17020008
466,USGS,12447383,"METHOW RIVER ABOVE GOAT CREEK NEAR MAZAMA, WA",ST,48.57425,-120.385861,S,NAD83, 2040, 10,NGVD29,17020008
467,USGS,12447387,"WOLF CREEK BELOW DIVERSION NEAR WINTHROP, WA",ST,48.4832,-120.3078672,S,NAD83, 2660, 20,NGVD29,17020008
468,USGS,12447390,"ANDREWS CREEK NEAR MAZAMA, WA",ST,48.8229245,-120.1459245,S,NAD83, 4300.00, 10,NGVD29,17020008
469,USGS,12447600,"CHEWUCH RIVER ABOVE CUB CREEK NEAR WINTHROP, WA",ST,48.5645898,-120.177586,S,NAD83, 1980, 10,NGVD29,17020008
470,USGS,12448000,"CHEWUCH RIVER AT WINTHROP, WA",ST,48.4770898,-120.18647340000001,S,NAD83, 1736.26, 10,NGVD29,17020008
471,USGS,12448500,"METHOW RIVER AT WINTHROP, WA",ST,48.4734787,-120.17730630000001,S,NAD83, 1718.09,.01,NGVD29,17020008
472,USGS,12448620,"METHOW RIVER MVID EAST DIVERSION NEAR WINTHROP, WA",ST,48.41875628,-120.1411932,S,NAD83, 1640, 10,NGVD29,17020008
473,USGS,12448990,"TWISP RIVER ABOVE NEWBY CREEK NEAR TWISP, WA",ST,48.38069986,-120.2617534,S,NAD83, 2040, 10,NGVD29,17020008
474,USGS,12448992,"TWISP RIVER TVPI DIVERSION NEAR TWISP, WA",ST,48.38042227,-120.24314150000001,S,NAD83, 1980,  1,NGVD29,17020008
475,USGS,12448996,"TWISP RIVER MVID WEST DIVERSION NEAR TWISP, WA",ST,48.36986689,-120.1931393,S,NAD83, 1780, 10,NGVD29,17020008
476,USGS,12448998,"TWISP RIVER NEAR TWISP, WA",ST,48.3698671,-120.148693,S,NAD83, 1640, 10,NGVD29,17020008
477,USGS,12449500,"METHOW RIVER AT TWISP, WA",ST,48.36514507,-120.11619170000002,S,NAD83, 1580, 10,NGVD29,17020008
478,USGS,12449710,"BEAVER CREEK NEAR MOUTH NEAR TWISP, WA",ST,48.32847868,-120.0592445,S,NAD83, 1540, 10,NGVD29,17020008
479,USGS,12449760,"METHOW RIVER AT CARLTON, WA",ST,48.2362554,-120.1131347,S,NAD83, 1400, 10,NGVD29,17020008
480,USGS,12449950,"METHOW RIVER NEAR PATEROS, WA",ST,48.077363899999995,-119.9850723,S,NAD83, 900.00, 10,NGVD29,17020008
481,USGS,12451000,"STEHEKIN RIVER AT STEHEKIN, WA",ST,48.32958017,-120.69176680000001,S,NAD83, 1098.50, 10,NGVD29,17020009
482,USGS,12452500,"CHELAN RIVER AT CHELAN, WA",ST,47.8345808,-120.01312539999999,S,NAD83,,,,17020009
483,USGS,12452800,"ENTIAT RIVER NEAR ARDENVOIR, WA",ST,47.81846178,-120.4231438,S,NAD83, 1560.97, 10,NGVD29,17020010
484,USGS,12452890,"MAD RIVER AT ARDENVOIR, WA",ST,47.7367943,-120.3686962,S,NAD83, 1260, 20,NGVD29,17020010
485,USGS,12452990,"ENTIAT RIVER NEAR ENTIAT, WA",ST,47.663185,-120.250634,S,NAD83, 745, 10,NGVD29,17020010
486,USGS,12456500,"CHIWAWA RIVER NEAR PLAIN, WA",ST,47.8373461,-120.66231609999998,S,NAD83, 2100.00, 10,NGVD29,17020011
487,USGS,12457000,"WENATCHEE RIVER AT PLAIN, WA",ST,47.762899499999996,-120.66620390000001,S,NAD83, 1805.00, 10,NGVD29,17020011
488,USGS,12458000,"ICICLE CREEK ABOVE SNOW CREEK NEAR LEAVENWORTH, WA",ST,47.5409539,-120.7200872,S,NAD83, 1450.00, 10,NGVD29,17020011
489,USGS,12459000,"WENATCHEE RIVER AT PESHASTIN, WA",ST,47.5831777,-120.61953059999999,S,NAD83, 1028.04, 10,NGVD29,17020011
490,USGS,12462500,"WENATCHEE RIVER AT MONITOR, WA",ST,47.49929148,-120.4245223,S,NAD83, 680.00, 10,NGVD29,17020011
491,USGS,12464606,"SAND HOLLOW CREEK AT S RD SW NEAR VANTAGE, WA",ST,46.9304106,-119.89977090000001,S,NAD83, 910, 10,NGVD29,17020010
492,USGS,12464770,"CRAB CREEK AT ROCKY FORD ROAD NEAR RITZVILLE, WA",ST,47.30265108,-118.36914409999999,S,NAD83, 1660, 10,NGVD29,17020013
493,USGS,12464800,"COAL CREEK AT MOHLER, WA",ST,47.4068192,-118.3188652,S,NAD83, 2000.00, 10,NGVD29,17020013
494,USGS,12465000,"CRAB CREEK AT IRBY, WA",ST,47.36042379999999,-118.8500022,S,NAD83, 1386.30, 10,NGVD29,17020013
495,USGS,12465400,"WILSON CREEK BELOW CORBETT DRAW NEAR ALMIRA, WA",ST,47.662926299999995,-118.93056659999999,S,NAD83, 1670, 10,NGVD29,17020013
496,USGS,12467000,"CRAB CREEK NEAR MOSES LAKE, WA",ST,47.1893085,-119.265855,S,NAD83, 1070.39, 10,NGVD29,17020015
497,USGS,12470500,"ROCKY FORD CREEK NEAR EPHRATA, WA",ST,47.31264008,-119.44558799999999,S,NAD83, 1068.51, 10,NGVD29,17020015
498,USGS,12471400,"LIND COULEE WASTEWAY AT SR 17 NEAR WARDEN, WA",ST,47.0054202,-119.1502916,S,NAD83, 1060, 10,NGVD29,17020015
499,USGS,12472380,"CRAB CREEK LATERAL ABOVE ROYAL LAKE NR OTHELLO, WA",ST,46.87680678,-119.3486328,S,NAD83, 900, 10,NGVD29,17020015
500,USGS,12472600,"CRAB CREEK NEAR BEVERLY, WA",ST,46.8298556,-119.83115490000002,S,NAD83, 500, 10,NGVD29,17020015
501,USGS,12472800,"COLUMBIA RIVER BELOW PRIEST RAPIDS DAM, WA",ST,46.62874369,-119.864764,S,NAD83, 390.00, 10,NGVD29,17020016
502,USGS,12473503,"SCBID WB 5 WASTEWAY NEAR MOUTH NEAR RINGOLD,WA",ST-DCH,46.5365222,-119.28006940000002,S,NAD83, 391,1.6,NAVD88,17020016
503,USGS,12473508,"SCBID PE 164 WASTEWAY NEAR MOUTH NEAR HANFORD, WA",ST,46.50597028,-119.26001670000001,S,NAD83, 380.00, 10,NGVD29,17020016
504,USGS,12473740,"EL 68 D WASTEWAY NEAR OTHELLO, WA",ST,46.72958456,-119.0500081,S,NAD83,,,,17020016
505,USGS,12479500,"YAKIMA RIVER AT CLE ELUM, WA",ST,47.19123078,-120.94702690000001,S,NAD83, 1902.27, 10,NGVD29,17030001
506,USGS,12484500,"YAKIMA RIVER AT UMTANUM, WA",ST,46.862626399999996,-120.48006699999999,S,NAD83, 1300, 10,NGVD29,17030001
507,USGS,12488500,"AMERICAN RIVER NEAR NILE, WA",ST,46.97761606,-121.168696,S,NAD83, 2700.00, 10,NGVD29,17030002
508,USGS,12499000,"NACHES RIVER NEAR NORTH YAKIMA, WA",ST,46.6281821,-120.5206216,S,NAD83, 1070.00, 10,NGVD29,17030002
509,USGS,12500420,"MOXEE DRAIN AT BIRCHFIELD ROAD NEAR UNION GAP, WA",ST,46.5459606,-120.4381179,S,NAD83, 975,  1,NGVD29,17030003
510,USGS,12500450,"YAKIMA RIVER ABOVE AHTANUM CREEK AT UNION GAP, WA",ST,46.53429376,-120.4672855,S,NAD83, 900.00, 10,NGVD29,17030003
511,USGS,12502500,"AHTANUM CREEK AT UNION GAP, WA",ST,46.53596038,-120.47339679999999,S,NAD83, 940.00, 10,NGVD29,17030003
512,USGS,12505450,"GRANGER DRAIN AT GRANGER, WA",ST,46.34346299,-120.186995,S,NAD83, 720, 10,NGVD29,17030003
513,USGS,12506000,"TOPPENISH CREEK NEAR FORT SIMCOE, WA",ST,46.310958899999996,-120.788125,S,NAD83, 1306, 20,NGVD29,17030003
514,USGS,12508850,"SULPHUR CREEK WASTEWAY NEAR SUNNYSIDE, WA",ST,46.25068665,-120.0197646,S,NAD83, 650, 10,NGVD29,17030003
515,USGS,12508990,"YAKIMA RIVER AT MABTON, WA",ST,46.23124238,-119.9994858,S,NAD83,,,,17030003
516,USGS,12509050,"YAKIMA RIVER AT EUCLID BR NR GRANDVIEW, WA",ST,46.21679857,-119.9178163,S,NAD83, 638, 10,NGVD29,17030003
517,USGS,12509698,"SPRING CREEK AT MCCREADIE RD NEAR PROSSER, WA",ST,46.25735555,-119.71142069999999,S,NAD83, 760, 10,NGVD29,17030003
518,USGS,12510500,"YAKIMA RIVER AT KIONA, WA",ST,46.25346748,-119.4780794,S,NAD83, 454.41, 10,NGVD29,17030003
519,USGS,12510618,"COLD CREEK AT COUNTY LINE NR PRIEST RAPIDS DAM, WA",ST,46.58596577,-119.8753192,S,NAD83, 1410, 10,NGVD29,17030003
520,USGS,12510625,"COLD CREEK AT HIGHWAY 24 NR PRIEST RAPIDS DAM, WA",ST,46.57041108,-119.7892044,S,NAD83, 945, 10,NGVD29,17030003
521,USGS,12510650,"DRY CREEK AT HIGHWAY 241 NR PRIEST RAPIDS DAM, WA",ST,46.52457686,-119.87448470000001,S,NAD83, 1130, 10,NGVD29,17030003
522,USGS,12510655,"DRY CR NR RATTLESNAKE SP NR PRIEST RAPIDS DAM, WA",ST,46.5076338,-119.6992002,S,NAD83, 680, 10,NGVD29,17030003
523,USGS,12512550,"PROVIDENCE COULEE NEAR CUNNINGHAM, WA",ST,46.8029191,-118.8163876,S,NAD83,,,,17020016
524,USGS,12513000,"ESQUATZEL COULEE AT CONNELL, WA",ST,46.66347327,-118.86333400000001,S,NAD83, 820, 10,NGVD29,17020016
525,USGS,12513650,"ESQUATZEL DIV CHANNEL BL HEADWORKS NEAR PASCO, WA",ST,46.3631917,-119.0888987,S,NAD83, 520, 10,NGVD29,17020016
526,USGS,12514095,"ZINTEL CNYN WSTWY AB VANCOUVER ST AT KENNEWICK, WA",ST,46.20124569,-119.1502899,S,NAD83, 450, 10,NGVD29,17020016
527,USGS,13010065,SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY,ST,44.09888889,-110.6675,S,NAD83, 6801.61,.01,NGVD29,17040101
528,USGS,13011000,SNAKE RIVER NR MORAN WY,ST,43.8583333,-110.58583329999999,S,NAD83,,,,17040101
529,USGS,13011500,PACIFIC CREEK AT MORAN WY,ST,43.85027778,-110.51777779999999,S,NAD83, 6720.,20.,NGVD29,17040101
530,USGS,13011820,"Blackrock Cr bl Split Rock Cr, nr Moran, WY",ST,43.8071111,-110.17872220000001,5,NAD83, 8582, 10,NAVD88,17040101
531,USGS,13011900,BUFFALO FORK AB LAVA CREEK NR MORAN WY,ST,43.83805556,-110.44083329999998,S,NAD83, 6772.78,.01,NGVD29,17040101
532,USGS,13012465,"Leidy Creek at mouth, near Moran, WY",ST,43.7331083,-110.3145611,5,NAD83, 7958, 10,NAVD88,17040101
533,USGS,13012475,"South Fork Spread Cr at mouth, nr Moran, WY",ST,43.7634833,-110.3237861,5,NAD83, 7779, 10,NAVD88,17040101
534,USGS,13012490,"SPREAD CREEK AT DIVERSION DAM, NEAR MORAN, WY",ST,43.772718700000006,-110.4838156,S,NAD83, 7100, 20,NGVD29,17040101
535,USGS,13013650,"SNAKE RIVER AT MOOSE, WY",ST,43.65405556,-110.71547220000001,5,NAD83, 6450, 10,NGVD29,17040101
536,USGS,13014300,"GROS VENTRE R AB UPPER SLIDE LK, NR KELLY, WY",ST,43.5759722,-110.31094440000001,S,NAD83, 7295, 10,NAVD88,17040102
537,USGS,13014500,"GROS VENTRE RIVER AT KELLY, WY",ST,43.62088889,-110.62305559999999,S,NAD83, 6750, 20,NGVD29,17040102
538,USGS,13015000,GROS VENTRE RIVER AT ZENITH WY,ST,43.5572222,-110.7627778,1,NAD83, 6260.,20.,NGVD29,17040102
539,USGS,13016240,"LAKE CR BEL GRANITE CR SUPPLEMENTAL, NR MOOSE, WY",ST,43.61354119,-110.77965459999999,S,NAD83, 6350, 10,NGVD29,17040103
540,USGS,13016305,"GRANITE C AB GRANITE C SUPPLEMENTAL, NR MOOSE, WY",ST,43.60316667,-110.80583329999999,S,NAD83, 6400, 10,NGVD29,17040103
541,USGS,13016310,"GRANITE CR SUPPLEMENTAL AB LAKE CR, NR MOOSE, WY",ST,43.61909695,-110.7749324,S,NAD83, 6370, 10,NGVD29,17040103
542,USGS,13016315,"GRANITE CR SUPPLEMENTAL BEL LAKE CR, NR MOOSE, WY",ST,43.60604077,-110.7907659,S,NAD83, 6350, 10,NGVD29,17040103
543,USGS,13016450,"FISH CREEK AT WILSON, WY",ST,43.50076005,-110.8716,S,NAD83, 6144.98, .2,NAVD88,17040103
544,USGS,13018000,"FLAT CREEK NEAR JACKSON, WY",ST,43.556600399999994,-110.621591,S,NAD83, 6780, 10,NGVD29,17040103
545,USGS,13018300,"CACHE CREEK NEAR JACKSON, WY",ST,43.45215258,-110.70409129999999,S,NAD83, 6750, 10,NGVD29,17040103
546,USGS,13018350,"FLAT CREEK BELOW CACHE CREEK, NEAR JACKSON, WY",ST,43.458361100000005,-110.7970278,1,NAD83, 6114.40, .2,NAVD88,17040103
547,USGS,13018750,SNAKE RIVER BL FLAT CREEK NR JACKSON WY,ST,43.3722222,-110.7386111,S,NAD83,,,,17040103
548,USGS,13019438,"LITTLE GRANITE CREEK AT MOUTH NR BONDURANT, WY",ST,43.2986111,-110.51777779999999,1,NAD83, 6390.,20.,NGVD29,17040103
549,USGS,13022500,SNAKE RIVER AB RESERVOIR NR ALPINE WY,ST,43.1961111,-110.88944440000002,F,NAD83,,,,17040103
550,USGS,13023000,GREYS RIVER AB RESERVOIR NR ALPINE WY,ST,43.14305556,-110.97694440000001,S,NAD83, 5729.,20.,NGVD29,17040103
551,USGS,13025500,"CROW CREEK NEAR FAIRVIEW, WY",ST,42.6749287,-111.0077044,U,NAD83, 6240, 10,NGVD29,17040105
552,USGS,13027500,SALT RIVER AB RESERVOIR NR ETNA WY,ST,43.0797222,-111.0372222,S,NAD83, 5676,200,NGVD29,17040105
553,USGS,13032500,SNAKE RIVER NR IRWIN ID,ST,43.3508333,-111.2188889,S,NAD83, 5353.,20.,NGVD29,17040104
554,USGS,13037500,SNAKE RIVER NR HEISE ID,ST,43.6125,-111.66,S,NAD83, 5015.30,.01,NGVD29,17040104
555,USGS,13038000,DRY BED NR RIRIE ID,ST,43.63888889,-111.71611100000001,S,NAD83, 4985.,20.,NGVD29,17040201
556,USGS,13038380,DRY BED NR LEWISVILLE ID,ST,43.7112995,-112.03941599999999,F,NAD83,,,,17040201
557,USGS,13038500,SNAKE RIVER AT LORENZO ID,ST,43.73527778,-111.87805559999998,S,NAD83, 4850.00, 10,NGVD29,17040201
558,USGS,13039500,HENRYS FORK NR LAKE ID,ST,44.59444439999999,-111.3497222,S,NAD83, 6437.06,.01,NGVD29,17040202
559,USGS,13040500,BIG SPRINGS AT BIG SPRINGS ID,ST,44.4993666,-111.2563372,1,NAD83,,,,17040202
560,USGS,13041010,HENRYS FORK BLW COFFEE POT RAPIDS NR MACKS INN  ID,ST,44.4833333,-111.393611,S,NAD83, 6310, .1,NGVD29,17040202
561,USGS,13042500,HENRYS FORK NR ISLAND PARK ID,ST,44.41666667,-111.3947222,S,NAD83, 6225.,20.,NGVD29,17040202
562,USGS,13046000,HENRYS FORK NR ASHTON ID,ST,44.0697222,-111.51055559999999,S,NAD83, 5090.,20.,NGVD29,17040203
563,USGS,13046680,BOUNDARY CREEK NR BECHLER RANGER STATION Y.N.P. WY,ST,44.18527778,-111.0077778,S,NAD83,,,,17040203
564,USGS,13046995,FALL RIVER AB YELLOWSTONE CANAL NR SQUIRREL ID,ST,44.06194444,-111.15194440000002,S,NAD83, 5780, .1,NGVD29,17040203
565,USGS,13047500,FALL RIVER NR SQUIRREL ID,ST,44.068611100000005,-111.24138889999999,S,NAD83, 5589.,20.,NGVD29,17040203
566,USGS,13047600,FALL RIVER NR ASHTON ID,ST,44.0561111,-111.35861100000001,S,NAD83, 5390, .1,NGVD29,17040203
567,USGS,13049500,FALL RIVER NR CHESTER ID,ST,44.0183333,-111.56666670000001,S,NAD83, 5051.90,.01,NGVD29,17040203
568,USGS,13050500,HENRYS FORK AT ST ANTHONY ID,ST,43.96694444,-111.6725,S,NAD83, 4950.70,.01,NGVD29,17040203
569,USGS,13050543,INDEPENDENT CANAL DRAIN NR REXBURG ID,ST-CA,43.8408333,-111.8972222,S,NAD83, 4830, 10,NGVD29,17040204
570,USGS,13052200,TETON RIVER AB SOUTH LEIGH CREEK NR DRIGGS ID,ST,43.78194444,-111.20916670000001,S,NAD83, 5952.90,.01,NGVD29,17040204
571,USGS,13055000,TETON RIVER NR ST ANTHONY ID,ST,43.9272222,-111.61388889999999,F,NAD83, 4973.5, 10,NAVD88,17040204
572,USGS,13055198,NORTH FORK TETON RIVER AT TETON ID,ST,43.897967799999996,-111.67773970000002,F,NAD83, 4390, 10,NGVD29,17040204
573,USGS,13055250,NF TETON RIVER NR SUGAR CITY ID,ST,43.8875,-111.7577778,S,NAD83,,,,17040204
574,USGS,13055340,SF TETON RIVER NEAR REXBURG ID,ST,43.835,-111.7777778,S,NAD83,,,,17040204
575,USGS,13056500,HENRYS FORK NR REXBURG ID,ST,43.8258333,-111.905,S,NAD83, 4806.35,.01,NGVD29,17040203
576,USGS,13056600,TEXAS SLOUGH NR REXBURG ID,ST,43.787966499999996,-111.8963571,F,NAD83,,,,17040204
577,USGS,13057000,SNAKE RIVER NR MENAN ID,ST,43.75277778,-111.97916670000001,S,NAD83, 4800, .1,NGVD29,17040201
578,USGS,13057090,SPRING CREEK NR MENAN ID,ST,43.7304659,-112.0424717,F,NAD83,,,,17040201
579,USGS,13057132,GREAT WESTERN SPILLBACK NR IDAHO FALLS ID,ST,43.6008333,-112.06194440000002,S,NAD83, 4750, .1,NGVD29,17040201
580,USGS,13057155,SNAKE RIVER AB EAGLE ROCK NR IDAHO FALLS ID,ST,43.6047222,-112.05861100000001,1,NAD83, 4730,2.5,NGVD29,17040201
581,USGS,13057300,"GRAYS LAKE DIV TO BLACKFOOT R BASIN NR WAYAN, ID",ST,43.00555556,-111.49361100000002,S,NAD83,,,,17040205
582,USGS,13057500,GRAYS LAKE OUTLET NR HERMAN ID,ST,43.1347222,-111.495,S,NAD83, 6384,  1,NGVD29,17040205
